Order ID,Purchase Date,Ship Date,Return Date,Returned,Continent,Country,City,Store ID,Store Name,Store Type,Channel,Priority,Payment Method,Promotion ID,Promotion Name,Customer ID,Customer Segment,Loyalty Tier,Salesperson ID,Salesperson Department,Product ID,Brand,Product Name,Category,Subcategory,SKU,Quantity,Unit Cost,Unit Price,Discount Amount,Tax Amount,Shipping Cost,Gross Sales,Net Sales,COGS,Gross Profit
O901038,,,,,,,,,,,,,,,,C00044,,,,,,,,,,,,,,,,,,2720,,515
O901039,,,,,,,,,,,,,,,,C00997,,,,,,,,,,,,,,,,,,3495,,828
O901040,,,,,,,,,,,,,,,,C00591,,,,,,,,,,,,,,,,,,8107,,1113
O901041,,,,,,,,,,,,,,,,C00347,,,,,,,,,,,,,,,,,,3633,,759
O901042,,,,,,,,,,,,,,,,C00124,,,,,,,,,,,,,,,,,,3931,,1193
O901043,,,,,,,,,,,,,,,,C00832,,,,,,,,,,,,,,,,,,1679,,1217
O901044,,,,,,,,,,,,,,,,C00552,,,,,,,,,,,,,,,,,,2076,,1580
O901045,,,,,,,,,,,,,,,,C00610,,,,,,,,,,,,,,,,,,1138,,718
O901046,,,,,,,,,,,,,,,,C00069,,,,,,,,,,,,,,,,,,1014,,1860
O901047,,,,,,,,,,,,,,,,C00435,,,,,,,,,,,,,,,,,,2548,,369
O901048,,,,,,,,,,,,,,,,C00879,,,,,,,,,,,,,,,,,,1747,,1621
O901049,,,,,,,,,,,,,,,,C00079,,,,,,,,,,,,,,,,,,1889,,644
O901050,,,,,,,,,,,,,,,,C00962,,,,,,,,,,,,,,,,,,881,,1039
O901051,,,,,,,,,,,,,,,,C00800,,,,,,,,,,,,,,,,,,1620,,1389
O901052,,,,,,,,,,,,,,,,C00660,,,,,,,,,,,,,,,,,,2052,,784
O901053,,,,,,,,,,,,,,,,C00512,,,,,,,,,,,,,,,,,,2686,,899
O901054,,,,,,,,,,,,,,,,C00827,,,,,,,,,,,,,,,,,,7343,,-37
O901055,,,,,,,,,,,,,,,,C00807,,,,,,,,,,,,,,,,,,8628,,1182
O901056,,,,,,,,,,,,,,,,C00236,,,,,,,,,,,,,,,,,,1540,,1280
O901057,,,,,,,,,,,,,,,,C00401,,,,,,,,,,,,,,,,,,1564,,2344
O901058,,,,,,,,,,,,,,,,C00835,,,,,,,,,,,,,,,,,,4489,,542
O901059,,,,,,,,,,,,,,,,C00576,,,,,,,,,,,,,,,,,,82,,1210
O901060,,,,,,,,,,,,,,,,C00326,,,,,,,,,,,,,,,,,,486,,2204
O901061,,,,,,,,,,,,,,,,C00046,,,,,,,,,,,,,,,,,,8848,,573
O901062,,,,,,,,,,,,,,,,C00671,,,,,,,,,,,,,,,,,,1054,,2006
O901063,,,,,,,,,,,,,,,,C01001,,,,,,,,,,,,,,,,,,8532,,1795
O901064,,,,,,,,,,,,,,,,C00770,,,,,,,,,,,,,,,,,,3789,,740
O901065,,,,,,,,,,,,,,,,C00580,,,,,,,,,,,,,,,,,,1591,,2047
O901066,,,,,,,,,,,,,,,,C00691,,,,,,,,,,,,,,,,,,1035,,820
O901067,,,,,,,,,,,,,,,,C00340,,,,,,,,,,,,,,,,,,1846,,222
O901068,,,,,,,,,,,,,,,,C00483,,,,,,,,,,,,,,,,,,5211,,625
O901069,,,,,,,,,,,,,,,,C00227,,,,,,,,,,,,,,,,,,4944,,962
O901070,,,,,,,,,,,,,,,,C00266,,,,,,,,,,,,,,,,,,4104,,1963
O901071,,,,,,,,,,,,,,,,C01109,,,,,,,,,,,,,,,,,,1461,,1401
O901072,,,,,,,,,,,,,,,,C00262,,,,,,,,,,,,,,,,,,1642,,1305
O901073,,,,,,,,,,,,,,,,C00065,,,,,,,,,,,,,,,,,,2595,,1348
O901074,,,,,,,,,,,,,,,,C01067,,,,,,,,,,,,,,,,,,3598,,-87
O901075,,,,,,,,,,,,,,,,C00609,,,,,,,,,,,,,,,,,,652,,1731
O901076,,,,,,,,,,,,,,,,C01045,,,,,,,,,,,,,,,,,,2787,,1598
O901077,,,,,,,,,,,,,,,,C00825,,,,,,,,,,,,,,,,,,3577,,595
O901078,,,,,,,,,,,,,,,,C00288,,,,,,,,,,,,,,,,,,2182,,670
O901079,,,,,,,,,,,,,,,,C00406,,,,,,,,,,,,,,,,,,5191,,1021
O901080,,,,,,,,,,,,,,,,C00318,,,,,,,,,,,,,,,,,,2014,,707
O901081,,,,,,,,,,,,,,,,C00238,,,,,,,,,,,,,,,,,,6318,,1097
O901082,,,,,,,,,,,,,,,,C00085,,,,,,,,,,,,,,,,,,246,,1415
O901083,,,,,,,,,,,,,,,,C01069,,,,,,,,,,,,,,,,,,369,,-59
O901084,,,,,,,,,,,,,,,,C00913,,,,,,,,,,,,,,,,,,1823,,449
O901085,,,,,,,,,,,,,,,,C00644,,,,,,,,,,,,,,,,,,3962,,635
O901086,,,,,,,,,,,,,,,,C00011,,,,,,,,,,,,,,,,,,425,,1163
O901087,,,,,,,,,,,,,,,,C01178,,,,,,,,,,,,,,,,,,3218,,675
O901088,,,,,,,,,,,,,,,,C00635,,,,,,,,,,,,,,,,,,931,,789
O901089,,,,,,,,,,,,,,,,C00449,,,,,,,,,,,,,,,,,,612,,885
O901090,,,,,,,,,,,,,,,,C00993,,,,,,,,,,,,,,,,,,123,,2704
O901091,,,,,,,,,,,,,,,,C00494,,,,,,,,,,,,,,,,,,244,,411
O901092,,,,,,,,,,,,,,,,C00364,,,,,,,,,,,,,,,,,,1374,,1647
O901093,,,,,,,,,,,,,,,,C00961,,,,,,,,,,,,,,,,,,3713,,2272
O901094,,,,,,,,,,,,,,,,C01096,,,,,,,,,,,,,,,,,,208,,848
O901095,,,,,,,,,,,,,,,,C00975,,,,,,,,,,,,,,,,,,817,,878
O901096,,,,,,,,,,,,,,,,C00577,,,,,,,,,,,,,,,,,,5836,,1940
O901097,,,,,,,,,,,,,,,,C00104,,,,,,,,,,,,,,,,,,3739,,1728
O901098,,,,,,,,,,,,,,,,C00924,,,,,,,,,,,,,,,,,,164,,746
O901099,,,,,,,,,,,,,,,,C00132,,,,,,,,,,,,,,,,,,2814,,391
O901100,,,,,,,,,,,,,,,,C01110,,,,,,,,,,,,,,,,,,1630,,431
O901101,,,,,,,,,,,,,,,,C00386,,,,,,,,,,,,,,,,,,293,,-11
O901102,,,,,,,,,,,,,,,,C00651,,,,,,,,,,,,,,,,,,3848,,735
O901103,,,,,,,,,,,,,,,,C01053,,,,,,,,,,,,,,,,,,759,,1501
O901104,,,,,,,,,,,,,,,,C00595,,,,,,,,,,,,,,,,,,4053,,355
O901105,,,,,,,,,,,,,,,,C00607,,,,,,,,,,,,,,,,,,1329,,1429
O901106,,,,,,,,,,,,,,,,C00461,,,,,,,,,,,,,,,,,,1022,,2648
O901107,,,,,,,,,,,,,,,,C00654,,,,,,,,,,,,,,,,,,1220,,1330
O901108,,,,,,,,,,,,,,,,C00870,,,,,,,,,,,,,,,,,,601,,979
O901109,,,,,,,,,,,,,,,,C00813,,,,,,,,,,,,,,,,,,3664,,508
O901110,,,,,,,,,,,,,,,,C00686,,,,,,,,,,,,,,,,,,3085,,750
O901111,,,,,,,,,,,,,,,,C00374,,,,,,,,,,,,,,,,,,3075,,1986
O901112,,,,,,,,,,,,,,,,C00373,,,,,,,,,,,,,,,,,,1195,,217
O901113,,,,,,,,,,,,,,,,C01131,,,,,,,,,,,,,,,,,,1611,,1080
O901114,,,,,,,,,,,,,,,,C00197,,,,,,,,,,,,,,,,,,3261,,1582
O901115,,,,,,,,,,,,,,,,C00455,,,,,,,,,,,,,,,,,,3390,,1047
O901116,,,,,,,,,,,,,,,,C01185,,,,,,,,,,,,,,,,,,4265,,1181
O901117,,,,,,,,,,,,,,,,C00606,,,,,,,,,,,,,,,,,,4042,,900
O901118,,,,,,,,,,,,,,,,C00521,,,,,,,,,,,,,,,,,,5414,,805
O901119,,,,,,,,,,,,,,,,C00479,,,,,,,,,,,,,,,,,,536,,-97
O901120,,,,,,,,,,,,,,,,C00488,,,,,,,,,,,,,,,,,,2360,,1250
O901121,,,,,,,,,,,,,,,,C00314,,,,,,,,,,,,,,,,,,5859,,1591
O901122,,,,,,,,,,,,,,,,C00563,,,,,,,,,,,,,,,,,,410,,265
O901123,,,,,,,,,,,,,,,,C00973,,,,,,,,,,,,,,,,,,3687,,167
O901124,,,,,,,,,,,,,,,,C00091,,,,,,,,,,,,,,,,,,2844,,1284
O901125,,,,,,,,,,,,,,,,C01005,,,,,,,,,,,,,,,,,,2759,,1374
O901126,,,,,,,,,,,,,,,,C00172,,,,,,,,,,,,,,,,,,3608,,426
O901127,,,,,,,,,,,,,,,,C01004,,,,,,,,,,,,,,,,,,1800,,1499
O901128,,,,,,,,,,,,,,,,C00788,,,,,,,,,,,,,,,,,,1084,,1285
O901129,,,,,,,,,,,,,,,,C00280,,,,,,,,,,,,,,,,,,1883,,1466
O901130,,,,,,,,,,,,,,,,C00362,,,,,,,,,,,,,,,,,,1174,,1324
O901131,,,,,,,,,,,,,,,,C00113,,,,,,,,,,,,,,,,,,1464,,350
O901132,,,,,,,,,,,,,,,,C00863,,,,,,,,,,,,,,,,,,1912,,-8
O901133,,,,,,,,,,,,,,,,C00391,,,,,,,,,,,,,,,,,,2708,,1850
O901134,,,,,,,,,,,,,,,,C00181,,,,,,,,,,,,,,,,,,1025,,1180
O901135,,,,,,,,,,,,,,,,C01155,,,,,,,,,,,,,,,,,,1926,,353
O901136,,,,,,,,,,,,,,,,C00268,,,,,,,,,,,,,,,,,,1366,,1129
O901137,,,,,,,,,,,,,,,,C00860,,,,,,,,,,,,,,,,,,3893,,2512
O901138,,,,,,,,,,,,,,,,C01114,,,,,,,,,,,,,,,,,,4503,,308
O901139,,,,,,,,,,,,,,,,C00453,,,,,,,,,,,,,,,,,,264,,913
O901140,,,,,,,,,,,,,,,,C00075,,,,,,,,,,,,,,,,,,107,,1757
O901141,,,,,,,,,,,,,,,,C00421,,,,,,,,,,,,,,,,,,3338,,610
O901142,,,,,,,,,,,,,,,,C00823,,,,,,,,,,,,,,,,,,300,,943
O901143,,,,,,,,,,,,,,,,C00388,,,,,,,,,,,,,,,,,,5025,,1563
O901144,,,,,,,,,,,,,,,,C00012,,,,,,,,,,,,,,,,,,8440,,-41
O901145,,,,,,,,,,,,,,,,C00121,,,,,,,,,,,,,,,,,,1095,,1801
O901146,,,,,,,,,,,,,,,,C00051,,,,,,,,,,,,,,,,,,6223,,-62
O901147,,,,,,,,,,,,,,,,C00773,,,,,,,,,,,,,,,,,,924,,1838
O901148,,,,,,,,,,,,,,,,C01030,,,,,,,,,,,,,,,,,,1226,,462
O901149,,,,,,,,,,,,,,,,C01159,,,,,,,,,,,,,,,,,,1663,,622
O901150,,,,,,,,,,,,,,,,C00170,,,,,,,,,,,,,,,,,,1496,,981
O901151,,,,,,,,,,,,,,,,C00173,,,,,,,,,,,,,,,,,,1010,,2486
O901152,,,,,,,,,,,,,,,,C00918,,,,,,,,,,,,,,,,,,2426,,286
O901153,,,,,,,,,,,,,,,,C00752,,,,,,,,,,,,,,,,,,331,,1684
O901154,,,,,,,,,,,,,,,,C01082,,,,,,,,,,,,,,,,,,1399,,2133
O901155,,,,,,,,,,,,,,,,C00732,,,,,,,,,,,,,,,,,,1295,,-14
O901156,,,,,,,,,,,,,,,,C00712,,,,,,,,,,,,,,,,,,440,,1508
O901157,,,,,,,,,,,,,,,,C01143,,,,,,,,,,,,,,,,,,1725,,2444
O901158,,,,,,,,,,,,,,,,C00715,,,,,,,,,,,,,,,,,,2327,,425
O901159,,,,,,,,,,,,,,,,C00771,,,,,,,,,,,,,,,,,,1098,,1885
O901160,,,,,,,,,,,,,,,,C00954,,,,,,,,,,,,,,,,,,390,,1328
O901161,,,,,,,,,,,,,,,,C01100,,,,,,,,,,,,,,,,,,4560,,684
O901162,,,,,,,,,,,,,,,,C01170,,,,,,,,,,,,,,,,,,473,,1506
O901163,,,,,,,,,,,,,,,,C00199,,,,,,,,,,,,,,,,,,6019,,1049
O901164,,,,,,,,,,,,,,,,C00817,,,,,,,,,,,,,,,,,,3334,,-24
O901165,,,,,,,,,,,,,,,,C01076,,,,,,,,,,,,,,,,,,1131,,1549
O901166,,,,,,,,,,,,,,,,C00941,,,,,,,,,,,,,,,,,,6701,,372
O901167,,,,,,,,,,,,,,,,C01060,,,,,,,,,,,,,,,,,,677,,1249
O901168,,,,,,,,,,,,,,,,C00285,,,,,,,,,,,,,,,,,,1282,,1463
O901169,,,,,,,,,,,,,,,,C00717,,,,,,,,,,,,,,,,,,2282,,2253
O901170,,,,,,,,,,,,,,,,C00043,,,,,,,,,,,,,,,,,,1250,,1096
O901171,,,,,,,,,,,,,,,,C00525,,,,,,,,,,,,,,,,,,797,,-4
O901172,,,,,,,,,,,,,,,,C01054,,,,,,,,,,,,,,,,,,818,,1318
O901173,,,,,,,,,,,,,,,,C00786,,,,,,,,,,,,,,,,,,5849,,996
O901174,,,,,,,,,,,,,,,,C00756,,,,,,,,,,,,,,,,,,8824,,-74
O901175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508,,1062
O901176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306,,1093
O901177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278,,1294
O901178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896,,2393
O901179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929,,1172
O901180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5084,,1173
O901181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3119,,1440
O901182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784,,2228
O901183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610,,933
O901184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4219,,
O901185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3626,,
O901186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4511,,
O901187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177,,
O901188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3449,,
O901189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3671,,
O901190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2634,,
O901191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4618,,
O901192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1432,,
O901193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930,,
O901194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504,,
O901195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3357,,
O901196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3117,,
O901197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2187,,
O901198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8996,,
O901199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3299,,
O901200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1416,,
O901201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1928,,
O901202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891,,
O901203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3907,,
O901204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530,,
O901205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4029,,
O901206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8664,,
O901207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2267,,
O901208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7547,,
O901209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3776,,
O901210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5812,,
O901211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,,
O901212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809,,
O901213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5530,,
O901214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8159,,
O901215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119,,
O901216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,,
O901217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042,,
O901218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782,,
O901219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,,
O901220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6337,,
O901221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1887,,
O901222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5717,,
O901223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4706,,
O901224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800,,
O901225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6752,,
O901226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2140,,
O901227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596,,
O901228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953,,
O901229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061,,
O901230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3421,,
O901231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1222,,
O901232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7448,,
O901233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7813,,
O901234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3024,,
O901235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918,,
O901236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3274,,
O901237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3688,,
O901238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3629,,
O901239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,,
O901240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449,,
O901241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758,,
O901242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455,,
O901243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5839,,
O901244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5243,,
O901245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4784,,
O901246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6751,,
O901247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261,,
O901248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3367,,
O901249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3934,,
O901250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2836,,
O901251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,
O901252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4159,,
O901253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219,,
O901254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3833,,
O901255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5174,,
O901256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3250,,
O901257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2031,,
O901258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2526,,
O901259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1893,,
O901260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1681,,
O901261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,,
O901262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2066,,
O901263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6669,,
O901264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5665,,
O901265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2776,,
O901266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1290,,
O901267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787,,
O901268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5724,,
O901269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976,,
O901270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711,,
O901271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7521,,
O901272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913,,
O901273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2070,,
O901274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,,
O901275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2062,,
O901276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1683,,
O901277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,,
O901278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6508,,
O901279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2454,,
O901280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3773,,
O901281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8161,,
O901282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,,
O901283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981,,
O901284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5111,,
O901285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2846,,
O901286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627,,
O901287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2911,,
O901288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2293,,
O901289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4332,,
O901290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6031,,
O901291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777,,
O901292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648,,
O901293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2385,,
O901294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3588,,
O901295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1707,,
O901296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,,
O901297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398,,
O901298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5829,,
O901299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1696,,
O901300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887,,
O901301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3913,,
O901302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2960,,
O901303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5863,,
O901304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6178,,
O901305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5305,,
O901306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408,,
O901307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726,,
O901308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594,,
O901309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8961,,
O901310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598,,
O901311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2377,,
O901312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7088,,
O901313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3621,,
O901314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9212,,
O901315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417,,
O901316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,,
O901317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1684,,
O901318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2569,,
O901319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5167,,
O901320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825,,
O901321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,,
O901322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344,,
O901323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2739,,
O901324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832,,
O901325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6804,,
O901326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106,,
O901327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5779,,
O901328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252,,
O901329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449,,
O901330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380,,
O901331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,,
O901332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880,,
O901333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2561,,
O901334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1922,,
O901335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2664,,
O901336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,,
O901337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097,,
O901338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870,,
O901339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4208,,
O901340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523,,
O901341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281,,
O901342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795,,
O901343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4767,,
O901344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860,,
O901345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2364,,
O901346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7052,,
O901347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3584,,
O901348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153,,
O901349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3722,,
O901350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506,,
O901351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5811,,
